,PartID,ItemID,SequenceOrder,Title,Date,StartPageID,SegmentUrl,CreatorName,NameConfirmedFromPage,MatchedNames,Confidences,best_match,has_best_match
1097,37328,41804.0,79,"Senecio glandulifer (Senecioneae, Asteraceae): una nueva especie del nordeste de Argentina",2006,11160114,https://www.biodiversitylibrary.org/part/37328,"Cristóbal, Carmen L. | Dematteis, Massimiliano",Asteraceae | Senecio glandulifer | Senecioneae,"['Senecio glandulifer Dematt. & Cristóbal', 'Asteraceae', 'Senecioneae']","[100, 96, 92]",Senecio glandulifer Dematt. & Cristóbal,True
1098,37329,41804.0,80,"A new species of Dendropanax (Araliaceae) from the state of Espírito Santo, Brazil",2006,11160118,https://www.biodiversitylibrary.org/part/37329,"Fiaschi, Pedro",Araliaceae | Dendropanax,['Araliaceae'],[96],,False
1099,37332,41804.0,85,"Myrcia inconspicua (Myrtaceae), a new species from Espírito Santo, Brazil",2006,11160139,https://www.biodiversitylibrary.org/part/37332,"Kollmann, Ludovic Jean Charles | Sobral, Marcos",Croton | Myrcia inconspicua | Myrtaceae,"['Myrcia inconspicua L.Kollmann & Sobral', 'Myrtaceae']","[100, 96]",Myrcia inconspicua L.Kollmann & Sobral,True
1100,37334,41804.0,90,Four new Myrtaceae from eastern Brazil,2006,11160158,https://www.biodiversitylibrary.org/part/37334,"Couto-Santos, Fabiana Rita do | Sobral, M",Myrtaceae,['Myrtaceae'],[96],,False
1101,32539,14675.0,4,New taxa in Lythraceae from Latin America,2005,644232,https://www.biodiversitylibrary.org/part/32539,"Cavalcanti, Taciana Barbosa, 1961- | Graham, Shirley A. (Shirley Ann), 1935-",Cuphea aquilana | Cuphea grisebachiana | Cuphea sessilifolia bahiensis | Diplusodon virgatus occidentalis | Diplusodon bolivianus | Diplusodon | Lythraceae | Tatiana | Cuphea | Cuphea xanthopetala | Kolia,"['Cuphea aquilana S.A.Graham & T.B.Cavalc.', 'Diplusodon virgatus var. occidentalis T.B.Cavalc. & S.A.Graham', 'Diplusodon bolivianus T.B.Cavalc. & S.A.Graham', 'Cuphea xanthopetala S.A.Graham & T.B.Cavalc.', 'Lythraceae', 'Cuphea', 'Cuphea grisebachiana Koehne', 'Cuphea sessilifolia subsp. bahiensis Lourteig']","[100, 100, 100, 100, 96, 92, 83, 82]",Cuphea aquilana S.A.Graham & T.B.Cavalc.,True
1102,32545,14675.0,10,"A new Anthurium sect. Pachyneurium (Araceae) from Minas Gerais State, Brazil",2005,644306,https://www.biodiversitylibrary.org/part/32545,"Gonçalves, Eduardo Gomes",Anthurium | Anthurium sect. Pachyneurium | Anthurium leonii | Anthurium leonii | Planta | Araceae,"['Anthurium leonii E.G.Gonç.', 'Anthurium leonii E.G.Gonç.', 'Araceae', 'Anthurium Schott']","[100, 100, 96, 95]",Anthurium leonii E.G.Gonç.,True
1103,32552,14675.0,17,A new species of Burmeistera (Campanulaceae: Lobelioideae) from Ecuador,2005,644349,https://www.biodiversitylibrary.org/part/32552,"Lammers, Thomas G | Muchhala, N",Centropogon | Jungermannia sect. Imberbes | Siphocampylus | Triana | Campanulaceae | Burmeistera auriculata | Lobelioideae | Burmeistera | Usnea sect. Barbatae,"['Burmeistera auriculata Muchhala & Lammers', 'Centropogon Günther, 1860', 'Campanulaceae', 'Jungermannia L.', 'Usnea Dill. ex Adans., 1763', 'Tsiana J.F.Gmel.', 'Burmeisteria Gray, 1865']","[100, 98, 96, 95, 95, 88, 88]",Burmeistera auriculata Muchhala & Lammers,True
1104,32566,14675.0,31,"Ditassa obscura (Apocynaceae: Asclepiadoideae, Asclepiadeae), a new combination from Minas Gerais state, Brazil",2005,644455,https://www.biodiversitylibrary.org/part/32566,"Farinaccio, Maria Ana | Konno, Tatiana Ungaretti Paleo",Apocynaceae | Asclepiadoideae | Basionym | Canastra | Ditassa | Fissurella subgen. Serra | Metastelma obscurum | Tatiana | Asclepiadeae | Araxa | Ditassa tomentosa | Ditassa obscura,"['Ditassa obscura (E.Fourn.) Farinaccio & T.U.P.Konno', 'Apocynaceae', 'Serra', 'Ditassa R.Br.', 'Metastelma obscurum E.Fourn.']","[100, 96, 94, 94, 83]",Ditassa obscura (E.Fourn.) Farinaccio & T.U.P.Konno,True
1105,32570,14675.0,35,"Dupuya, a new genus of Malagasy Legumes (Fabaceae)",2005,644478,https://www.biodiversitylibrary.org/part/32570,"Kirkbride, Joseph H., Jr.",Aldina | Amburana | Ateleia | Cordyla | Cyathostegia | Dussia | Dupuya madagascariensis tamarindoides | Dupuya | Dupuya haraka | Holocalyx | Leguminosae | Mildbraediodendron | Myrospermum | Orphanodendron | Dupuya | Sophoreae | Fabaceae | Caesalpinieae | Swartzieae,"['Dupuya madagascariensis subsp. tamarindoides (Capuron) J.H.Kirkbr.', 'Dupuya haraka (Capuron) J.H.Kirkbr.', 'Mildbraediodendron Harms', 'Dupuya J.H.Kirkbr.', 'Dupuya J.H.Kirkbr.', 'Fabaceae', 'Leguminosae']","[100, 100, 98, 97, 97, 96, 94]",Dupuya madagascariensis subsp. tamarindoides (Capuron) J.H.Kirkbr.,True
1106,32578,14675.0,43,"Tigridia suarezii (Iridaceae, Tigridieae), a new species from Jalisco, Mexico",2005,644527,https://www.biodiversitylibrary.org/part/32578,"Ortíz-Catedral, Luis. | Rodríguez, A",Iridoideae | Isophysidoideae | Nivenioideae | Tigridia | Tigridia suarezii | Tigridia alpestris | Tigridieae | Iridaceae | Iridaceae | Irideae | Irideae,"['Tigridia suarezii Aarón Rodr. & Ortiz-Cat.', 'Iridaceae', 'Iridaceae', 'Tigridia alpestris Molseed']","[100, 96, 96, 84]",Tigridia suarezii Aarón Rodr. & Ortiz-Cat.,True
1107,32582,14675.0,48,"Tripogon debilis (Poaceae), a new species from western China",2005,644563,https://www.biodiversitylibrary.org/part/32582,"Cai, Lian-Bing",Tripogon | Tripogon sichuanicus | Tripogon debilis | Tripogon chinensis | Poaceae | Poaceae,"['Tripogon debilis L.B.Cai', 'Poaceae', 'Poaceae', 'Tripogon Roem. & Schult.', 'Tripogon sichuanicus S.M.Phillips & S.L.Chen']","[100, 96, 96, 94, 84]",Tripogon debilis L.B.Cai,True
1108,32604,14675.0,70,"Una nueva especie de México y Centroamérica, Marsdenia hiriartiana (Apocynaceae, Asclepiadoideae, Marsdenieae)",2005,644725,https://www.biodiversitylibrary.org/part/32604,"Juárez-Jaimes, Verónica | Stevens, W D",Apocynaceae | Asclepiadoideae | Folia | Marsdenia altissima | Marsdenia hiriartiana | Marsdenia macrophylla | Marsdenia | Plantas | Marsdenia hiriartiana | Marsdenieae,"['Marsdenia hiriartiana Juárez-Jaimes & W.D.Stevens', 'Marsdenia hiriartiana Juárez-Jaimes & W.D.Stevens', 'Apocynaceae', 'Marsdenia R.Br.', 'Marsdenia R.Br.']","[100, 100, 96, 94, 94]",Marsdenia hiriartiana Juárez-Jaimes & W.D.Stevens,True
1109,32611,14675.0,77,"New combinations for Chinese bamboos (Poaceae, Bambuseae)",2005,644772,https://www.biodiversitylibrary.org/part/32611,"Li, De-Zhu | Xia, Nianhe | Stapleton, C M A",Ampelocalamus | Ampelocalamus hirsutissimus | Ampelocalamus breviligulatus | Arundinaria qingchengshanensis | Arundinaria | Arundinaria spanostachya | Bashania | Basionym | Bonia | Bonia parvifloscula | Drepanostachyum | Drepanostachyum membranaceum | Quercus | Schima | Ampelocalamus melicoides | Arundinaria | Sarocalamus | Bambuseae | Poaceae | Poaceae | Arundinaria | Castanopsis | Drepanostachyum hirsutissimum,"['Ampelocalamus hirsutissimus (W.D.Li & Yuan C.Zhong) Stapleton & D.Z.Li', 'Ampelocalamus breviligulatus (T.P.Yi) Stapleton & D.Z.Li', 'Arundinaria qingchengshanensis (Keng f. & T.P.Yi) D.Z.Li', 'Arundinaria spanostachya (T.P.Yi) D.Z.Li', 'Drepanostachyum membranaceum (T.P.Yi) D.Z.Li', 'Drepanostachyum hirsutissimum W.D.Li & Yuan C.Zhong', 'Quercus L.', 'Ampelocalamus melicoideus (Keng f.) D.Z.Li & Stapleton', 'Poaceae', 'Poaceae', 'Bontia L.', 'Bonia parvifloscula (W.T.Lin) N.H.Xia']","[100, 100, 100, 100, 100, 100, 98, 97, 96, 96, 89, 87]",Ampelocalamus hirsutissimus (W.D.Li & Yuan C.Zhong) Stapleton & D.Z.Li,True
1110,32615,14675.0,81,"Two new species of Senecio (Asteraceae, Senecioneae) from Argentina",2005,644819,https://www.biodiversitylibrary.org/part/32615,"Bartoli, Adriana | Tortosa, Roberto D.",Adriana | Asteraceae | Compositae | Senecio fragrantissimus | Senecio serra | Senecio sect. Xerosenecio | Senecio filaginoides | Senecio | Affinis | Senecioneae | Affinis | Senecio | Senecio,"['Senecio fragrantissimus Tortosa & Adr.Bartoli', 'Asteraceae', 'Compositae', 'Senecio L.', 'Senecio L.', 'Senecioneae', 'Senecio filaginoides DC.']","[100, 96, 94, 94, 94, 92, 84]",Senecio fragrantissimus Tortosa & Adr.Bartoli,True
1111,36473,14672.0,12,"A new species in Potentilla section Leptostylae (Rosaceae) from Yunnan, China",2002,642631,https://www.biodiversitylibrary.org/part/36473,"Ikeda, H | Wu, Sugong | Ohba, H",Hima | Planta | Potentilla sect. Leptostylae | Rosaceae | Potentilla | Potentilla polyphylla | Potentilla polyphylloides,"['Potentilla polyphylloides H.Ikeda & H.Ohba', 'Rosaceae', 'Potentilla L.', 'Potentilla L.']","[100, 96, 93, 92]",Potentilla polyphylloides H.Ikeda & H.Ohba,True
1112,36476,14672.0,15,"Una nueva especie de Echeandia (Anthericaceae) de Guerrero, México",2002,642655,https://www.biodiversitylibrary.org/part/36476,"López-Ferrari, Ana Rosa | Espejo Serna, Adolfo | Ceja Romero, Jacqueline",Anthericaceae | Capsula | Capsula oblonga | Echeandia magnifica | Inflorescentia | Echeandia | Echeandia,"['Echeandia magnifica López-Ferr., Espejo & Ceja', 'Anthericaceae', 'Capsula oblonga (Grote, 1882)']","[100, 96, 96]","Echeandia magnifica López-Ferr., Espejo & Ceja",True
1113,36478,14672.0,17,"Pseudostellaria sierrae (Caryophyllaceae), a new species from California",2002,642660,https://www.biodiversitylibrary.org/part/36478,"Rabeler, R K | Hartman, R L",Capsule | Caryophyllaceae | Folia | Pseudostellaria jamesiana | Pseudostellaria europaea | Pseudostellaria | Stellaria | Pinus lambertiana | Pseudostellaria sierrae,"['Pseudostellaria sierrae Rabeler & R.L.Hartm.', 'Caryophyllaceae', 'Pseudostellaria Pax', 'Pseudostellaria europaea Schaeftl.', 'Pinus lambertiana Douglas']","[100, 96, 94, 84, 82]",Pseudostellaria sierrae Rabeler & R.L.Hartm.,True
1114,36490,14672.0,30,"A new species of Abronia (Nyctaginaceae) from San Juan County, New Mexico, U.S.A",2002,642745,https://www.biodiversitylibrary.org/part/36490,"Atwood, N. Duane (Nephi Duane) | Welsh, Stanley L. | Heil, K D",Abronia bolackii | Ephedra | Hilaria | Juniperus | Nyctaginaceae | Purshia | Abronia | Similis | Amelanchier | Similis | Abronia,"['Abronia bolackii N.D.Atwood, S.L.Welsh & K.D.Heil', 'Nyctaginaceae', 'Ephedra']","[100, 96, 92]","Abronia bolackii N.D.Atwood, S.L.Welsh & K.D.Heil",True
1115,36502,14672.0,45,"Novae Gesneriaceae Neotropicarum IX: Cremospermopsis, a new genus from Colombia",2002,642840,https://www.biodiversitylibrary.org/part/36502,"Skog, L E | Kvist, Lars Peter",Acanthaceae | Cremospermopsis | Cremosperma | Gasteranthus | Reldia | Beslerieae | Resia | Resia ichthyoides | Napeantheae,"['Cremospermopsis L.E.Skog & L.P.Kvist', 'Acanthaceae', 'Resia ichthyoides Leeuwenb.']","[98, 96, 84]",,False
1116,36507,14672.0,50,Three new sections and a new subgenus of Phyllanthus (Euphorbiaceae),2002,642868,https://www.biodiversitylibrary.org/part/36507,"Webster, Grady L. (Grady Linder),‏ ‎ 1927-",Argo | Conami | Emblica | Guayana | Isocladus | Lysiandra | Phyllanthus | Phyllanthus dictyospermus | Phyllanthus sect. Callitrichoides | Phyllanthus sect. Paraphyllanthus | Pityrocladus | Antipodanthus | Euphorbiaceae | Cyclanthera | Phyllanthus aridus | Hylaeanthus | Euphorbiaceae,"['Isocladus Lindb.', 'Euphorbiaceae', 'Euphorbiaceae', 'Argoa Lefèvre, 1885', 'Phyllanthus dictyospermus Müll.Arg.', 'Phyllanthus aridus Benth.']","[97, 96, 96, 85, 84, 84]",,False
1117,36509,14672.0,52,"New species of Alyssum, Aphragmus, Arabis and Sinosophiopsis (Brassicaceae) from China and India",2002,642888,https://www.biodiversitylibrary.org/part/36509,"Al-Shehbaz, Ihsan A., (Ihsan Ali) 1939-",Alyssum | Aphragmus | Arabis | Aphragmus ladakiana | Brassicaceae | Folia | Ovula | Sinosophiopsis | Alyssum klimesii | Sinosophiopsis furcata | Arabis setosifolia,"['Aphragmus ladakiana Al-Shehbaz', 'Alyssum klimesii Al-Shehbaz', 'Sinosophiopsis furcata Al-Shehbaz', 'Arabis setosifolia Al-Shehbaz', 'Sinosophiopsis Al-Shehbaz', 'Arabis Adans., 1763', 'Brassicaceae', 'Foxia Ashmead, 1898', 'Alysium J.Agardh, 1823']","[100, 100, 100, 100, 97, 96, 96, 89, 88]",Aphragmus ladakiana Al-Shehbaz,True
1118,36513,14672.0,57,A new Andean species and a new combination in Oreobolopsis (Cyperaceae),2002,642917,https://www.biodiversitylibrary.org/part/36513,"Goetghebeur, Paul | Dhooge, S",Achenium brunneum | Oreobolopsis | Oreobolopsis tepalifera | Scirpus | Rytigynia subgen. Sali | Trichophorum | Angas | Trichophorum rigidum | Flos | Cyperaceae | Oreobolopsis inversa | Polia erecta | Cyperaceae,"['Trichophorum rigidum (Steud.) Goetgh., Muasya & D.A.Simpson', 'Oreobolopsis inversa Dhooge & Goetgh.', 'Cyperaceae', 'Cyperaceae', 'Rytigynia Blume', 'Achenium brunneum Fagel, 1957', 'Oreobolopsis tepalifera T.Koyama & Guagl.']","[100, 100, 96, 96, 95, 83, 83]","Trichophorum rigidum (Steud.) Goetgh., Muasya & D.A.Simpson",True
1119,36526,14672.0,70,"A new Tassadia (Apocynaceae, Asclepiadaceae) from Bolivia and Brazil",2002,642987,https://www.biodiversitylibrary.org/part/36526,"Stevens, W D",Asclepiadoideae | Stenomeria | Tylophora | Tassadia | Tassadia guianensis | Apocynaceae | Asclepiadeae | Tassadia capitata,"['Tassadia capitata W.D.Stevens', 'Apocynaceae', 'Tassadia guianensis Decne.']","[100, 96, 84]",Tassadia capitata W.D.Stevens,True
1120,36530,14672.0,74,"Nomenclatural novelties in Chinese Elymus (Poaceae, Triticeae)",2002,643003,https://www.biodiversitylibrary.org/part/36530,"Zhu, Guanghua | Chen, Shouliang.",Agropyron | Clinelymus | Elymus | Roegneria | Triticeae | Roegneria ser. Sinicae | Poaceae | Leymus | Poaceae,"['Poaceae', 'Poaceae', 'Roegneria K.Koch']","[96, 96, 94]",,False
1121,36536,14672.0,84,"One new combination and one new species in Leiomitra (Trichocoleaceae, Hepatophyta) from Southern South America",2002,643044,https://www.biodiversitylibrary.org/part/36536,"Hässel De Menéndez, G G",Basionym | Hepatophyta | Leiomitra elegans | Trichocolea elegans | Trichocolea decrescens | Trichocolea | Trichocolea | Trichocoleaceae | Trichocolea verticillata | Leiomitra | Trichocolea tomentosa,"['Leiomitra elegans (Lehm. ex De Not.) Hässel', 'Hepatophyta', 'Trichocoleaceae', 'Trichocolea Dumort.', 'Trichocolea Dumort.', 'Trichocolea decrescens Steph.', 'Trichocolea verticillata Steph.']","[100, 96, 96, 94, 94, 83, 83]",Leiomitra elegans (Lehm. ex De Not.) Hässel,True
1122,36539,14672.0,90,"Stylosanthes seabrana (Leguminosae: Papilionoideae), a new species from Bahia, Brazil",2002,643076,https://www.biodiversitylibrary.org/part/36539,"Maass, B L | Mannetje, L 't",Leguminosae | Papilionoideae | Stylosanthes | Styposanthes | Unica | Stylosanthes seabrana | Bradyrhizobium,"[""Stylosanthes seabrana B.L.Maass & 't Mannetje"", 'Leguminosae']","[100, 94]",Stylosanthes seabrana B.L.Maass & 't Mannetje,True
1123,31944,14674.0,5,Two new species of Aegiphila (Verbenaceae) from Venezuela and Brazil,2004,643678,https://www.biodiversitylibrary.org/part/31944,"Aymard C., Gerardo A. | Cuello A., Nidia L.",Aegiphila | Aegiphila arcta | Aegiphila hystricina | Aegiphila venezuelensis | Araea | Bonnetia | Bonnetiaceae | Fissurella subgen. Serra | Guayana | Nidia | Raveniopsis | Tepuianthaceae | Verbenaceae | Aegiphila | Aegiphila aracaensis | Rutaceae | Tepuianthus | Verbenaceae,"['Aegiphila hystricina Aymard & Cuello', 'Aegiphila aracaensis Aymard & Cuello', 'Serra Cavanilles, 1786', 'Animalia', 'Bonnetiaceae', 'Tepuianthaceae', 'Verbenaceae', 'Rutaceae', 'Verbenaceae', 'Reveniopsis T.L.Casey, 1922', 'Animalia', 'Aegiphila arcta Moldenke', 'Aegiphila venezuelensis Moldenke']","[100, 100, 97, 96, 96, 96, 96, 96, 96, 89, 86, 84, 84]",Aegiphila hystricina Aymard & Cuello,True
1124,31948,14674.0,9,"A new species of Vriesea (Bromeliaceae) from the Atlantic forest, Brazil",2004,643694,https://www.biodiversitylibrary.org/part/31948,"Wanderley, Maria das Graças Lapa. | Costa, Andrea Ferreira da | Luther, H E",Moreira | Marie | Quinta | Vriesea paraibica | Vriesea flava | Xiphion | Sarasota | Bromeliaceae | Vriesea,"['Vriesea paraibica Wawra', 'Vriesea flava And.Costa, H.Luther & Wand.', 'Bromeliaceae']","[99, 99, 96]",,False
1125,31952,14674.0,13,"Dacryophyllum falcifolium, a new North American genus and species (Musci: Hypnaceae) from California",2004,643728,https://www.biodiversitylibrary.org/part/31952,"Ireland, Robert R. (Robert Root), 1932-",Dacryophyllum | Dacryophyllum falcifolium | Hypna | Hypnaceae | Musci | Taxiphyllum,"['Dacryophyllum falcifolium Ireland', 'Dacryophyllum Ireland', 'Hypnaceae', 'Musci', 'Tapiphyllum Robyns']","[100, 98, 96, 94, 88]",Dacryophyllum falcifolium Ireland,True
1126,31954,14674.0,15,"Passiflora inca, a new species of Passifloraceae from Peru and Bolivia",2004,643737,https://www.biodiversitylibrary.org/part/31954,"Jørgensen, Peter Møller, 1958- | Weigend, Maximilian, 1969-",Decaloba | Passifloraceae | Passiflora lobbii | Passiflora exoperculata | Passiflora | Passiflora inca | Passiflora inca,"['Passiflora inca P.Jørg.', 'Passiflora inca P.Jørg.', 'Passifloraceae', 'Passiflora lobbii Mast.', 'Passiflora exoperculata Mast.']","[100, 100, 96, 84, 84]",Passiflora inca P.Jørg.,True
1127,31956,14674.0,19,"A new species of Ceratolacis (Podostemaceae) from Minas Gerais, Brazil",2004,643766,https://www.biodiversitylibrary.org/part/31956,"Novelo Retana, Alejandro. | Philbrick, C. Thomas | Irgang, Bruno E., 1941-2006",Ceratolacis | Ceratolacis pedunculatum | Ceratolacis erythrolichen | Folia | Inflorescentia | Ovarium | Podostemaceae | Dicraea erythrolichen | Pedunculus | Fructus,"['Ceratolacis pedunculatum C.T.Philbrick, Novelo & Irgang', 'Podostemaceae', 'Ceratolacis (Tul.) Wedd.', 'Dicraea erythrolichen Tul. & Wedd. ex Tul.']","[100, 96, 94, 83]","Ceratolacis pedunculatum C.T.Philbrick, Novelo & Irgang",True
1128,31986,14674.0,70,"Gonolobus incerianus (Apocynaceae, Asclepiadoideae), una nueva especie de Mesoamérica",2004,644008,https://www.biodiversitylibrary.org/part/31986,"Stevens, W D | Montiel, O M",Apocynaceae | Asclepiadoideae | Asclepiadaceae | Gonolobinae | Gonolobus incerianus | Gonolobus | Olga | Pinguicula sect. Mesoamericana | Valle,"['Gonolobus incerianus W.D.Stevens & Montiel', 'Apocynaceae', 'Asclepiadaceae', 'Pinguicula L.']","[100, 96, 96, 94]",Gonolobus incerianus W.D.Stevens & Montiel,True
1129,31995,14674.0,83,"A new species of Gochnatia (Asteraceae, Mutisieae) from the desert scrubland of the state of Hidalgo, Mexico",2004,644091,https://www.biodiversitylibrary.org/part/31995,"González-Medrano, Francisco | Medina, R | Villaseñor, José Luis",Agavaceae | Asteraceae | Mimosaceae | Rosalinda | Acacia berlandieri | Mutisieae | Gochnatia hiriartiana | Ageratina espinosarum | Gymnosperma glutinosum | Gochnatia,"['Gochnatia hiriartiana Medrano, Villaseñor & Medina', 'Agavaceae', 'Asteraceae', 'Mimosaceae', 'Ageratina O.Hoffm.', 'Gymnosperma Less.', 'Acacia berlandieri Benth.']","[100, 96, 96, 96, 94, 94, 83]","Gochnatia hiriartiana Medrano, Villaseñor & Medina",True
1130,31997,14674.0,87,"New taxa and names in North American Ancistrocarphus, Diaperia, and Logfia (Asteraceae: Gnaphalieae: Filagininae) and related taxa",2004,644120,https://www.biodiversitylibrary.org/part/31997,"Morefield, J D",Ancistrocarphus | Asteraceae | Cassini | Diaperia verna drummondii | Diaperia | Diaperia prolifera barnebyi | Gnaphalium | Evax | Evax multicaulis | Logfia | Micropsis | Oglifa | Filago californica | Gnaphalieae | Ancistrocarphus keilii | Compositae | Evax verna,"['Diaperia verna var. drummondii (Torr. & A.Gray) Morefield', 'Diaperia prolifera var. barnebyi Morefield', 'Ancistrocarphus keilii Morefield', 'Asteraceae', 'Oglifa', 'Compositae', 'Evax multicaulis DC.', 'Filago californica Nutt.', 'Evax verna Raf.']","[100, 100, 100, 96, 94, 94, 83, 83, 83]",Diaperia verna var. drummondii (Torr. & A.Gray) Morefield,True
1131,32000,14674.0,91,"Rubiacearum Americanarum Magna Hama Pars XVI. New species, a new subspecies, and an overlooked species of Psychotria subg. Heteropsychotria from Mexico, Central America, and western South America",2004,644150,https://www.biodiversitylibrary.org/part/32000,"Taylor, Charlotte M. (Charlotte Morley)",Palicourea subgen. Heteropsychotria | Palicourea | Psychotria | Psychotria chiapensis | Psychotria sanblasensis | Rubiaceae | Psychotrieae | Psychotria calidicola,"['Psychotria sanblasensis C.M.Taylor', 'Psychotria calidicola C.M.Taylor', 'Rubiaceae', 'Palicourea Aubl.', 'Psychopria Masner & Garcia, 2002', 'Psychotria chiapensis Standl.']","[100, 100, 96, 95, 85, 83]",Psychotria sanblasensis C.M.Taylor,True
1132,32005,14661.0,5,"Herpetacanthus stenophyllus (Acanthaceae), a new species from Costa Rica",1991,636588,https://www.biodiversitylibrary.org/part/32005,"Gómez-Laurito, Jorge | Grayum, Michael Howard, 1949-",Acanthaceae | Corolla | Fructus | Herpetacanthus stenophyllus | Ovarium,"['Acanthaceae', 'Herpetacanthus stenophyllus J.Gómez & Grayum']","[96, 84]",,False
1133,32015,14661.0,16,A new species of Hydrophyllum from the Ouachita Mountains of Arkansas,1991,636632,https://www.biodiversitylibrary.org/part/32015,"Bates, Vernon | Kral, Robert",Hydrophyllum brownei | Hydrophyllum | nan | Mena | Liliaceae | Liliaceae,"['Hydrophyllum brownei Kral & V.M.Bates', 'Liliaceae', 'Liliaceae']","[100, 96, 96]",Hydrophyllum brownei Kral & V.M.Bates,True
1134,32018,14661.0,19,Orchidaceae Dunstervillorum---I: a new Dryadella from the Venezuelan Guayana,1991,636645,https://www.biodiversitylibrary.org/part/32018,"Romero, G A | Carnevali Fernández-Concha, Germán",Dryadella lueriana | Dryadella osmariniana | Guayana | Masdevallia | Orchid | Orchidaceae | Dryadella simula | Orchidaceae | Dryadella,"['Dryadella lueriana Carnevali & G.A.Romero', 'Orchidaceae', 'Orchidaceae', 'Dryadella Luer', 'Dryadella Luer']","[100, 96, 96, 94, 94]",Dryadella lueriana Carnevali & G.A.Romero,True
1135,57996,55381.0,65,"A new Juncus Sect. Ozophyllum (Juncaceae) from peninsular Florida, U.S.A",2008,16439012,https://www.biodiversitylibrary.org/part/57996,"Bridges, Edwin L.",Florida | Juncus | Juncaceae | Iridifolii | Ozophyllum | Juncus paludosus,"['Juncus paludosus E.L.Bridges & Orzell', 'Juncus L.', 'Juncaceae', 'Floria Löw, 1879']","[100, 98, 96, 88]",Juncus paludosus E.L.Bridges & Orzell,True
1136,58002,55381.0,75,"Prockia oaxacana (Salicaceae), una especie nueva del Estado de Oaxaca, México",2008,16439069,https://www.biodiversitylibrary.org/part/58002,"Jiménez-Ramírez, Jaime 1952-",Pleuranthodendron | Prockia | Prockia oaxacana | Salicaceae | Hasseltiopsis,"['Prockia oaxacana J.Jiménez Ram. & Cruz Durán', 'Salicaceae']","[100, 96]",Prockia oaxacana J.Jiménez Ram. & Cruz Durán,True
1137,58005,55381.0,78,"A new species of Leucheria (Asteraceae, Mutisieae) from Chile",2008,16439084,https://www.biodiversitylibrary.org/part/58005,"Katinas, Liliana",Asteraceae | Leucheria graui | Lagasca | Leucheria | Moscharia | Leucheria apiifolia | Mutisioideae | Nassauviinae | Nassauvia | Plantas | Polyachyrus | Triptilion | Mutisieae | Oxyphyllum | Telleria,"['Leucheria graui Katinas, M.C.Tellería & Crisci', 'Asteraceae', 'Leucheria apiifolia Phil.']","[100, 96, 84]","Leucheria graui Katinas, M.C.Tellería & Crisci",True
1138,58006,55381.0,81,"A new rare species of Lobelia (Campanulaceae, Lobelioideae) from Mexican lowland rainforest",2008,16439096,https://www.biodiversitylibrary.org/part/58006,Senterre,Lobelia lithophila | Lobelia | Murata | Campanulaceae | Haya | Lobelioideae | Diastatea | Notocactus ser. Leiospermae,"['Lobelia lithophila Senterre & Cast.-Campos', 'Campanulaceae', 'Notocactus (K.Schum.) Backeb., 1936']","[100, 96, 94]",Lobelia lithophila Senterre & Cast.-Campos,True
1139,58008,55381.0,84,"A new shrub species from a dry forest of Puerto Rico, Reynosia vivesiana (Rhamnaceae)",2008,16439108,https://www.biodiversitylibrary.org/part/58008,"Trejo Torres, Jorge Carlos",Cumbre | Merida | Rhamnaceae | Reynosia vivesiana,"['Reynosia vivesiana Trejo', 'Rhamnaceae']","[100, 96]",Reynosia vivesiana Trejo,True
1140,58009,55381.0,86,"A distrinctive new species of Ouratea (Ochnaceae) from the Jalapão Region, Tocantins, Brazil",2008,16439115,https://www.biodiversitylibrary.org/part/58009,"Yamamoto, Kikyo",Ochnaceae | Ouratea,['Ochnaceae'],[96],,False
1141,58014,55381.0,102,"Ceradenia itatiaiensis, a new species of Polypodiaceae from southeastern Brazil",2008,16439219,https://www.biodiversitylibrary.org/part/58014,"Labiak, Paulo Henrique",Ceradenia | Itatiaia | Bocaina | Ceradenia itatiaiensis | Polypodiaceae,"['Ceradenia itatiaiensis Labiak & Condack', 'Polypodiaceae']","[100, 96]",Ceradenia itatiaiensis Labiak & Condack,True
1142,58019,55381.0,108,"Paneroa, a new genus of Eupatorieae (Asteraceae) from Mexico",2008,16439244,https://www.biodiversitylibrary.org/part/58019,"Schilling, Edward E.",Ageratum stachyofolium | Ageratum | Ainea | Ageratum sect. Stachyofolium | Asteraceae | Basionym | Conoclinium | Fleischmannia | Fosteria | Paneroa | Paneroa stachyofolia | Gibasoides | Parada | Ravenna | Eupatorieae,"['Paneroa stachyofolia (B.L.Rob.) E.E.Schill.', 'Paneroa E.E.Schill.', 'Asteraceae', 'Ageratum L.', 'Eupatorieae', 'Ageratum stachyofolium B.L.Rob.']","[100, 98, 96, 94, 92, 83]",Paneroa stachyofolia (B.L.Rob.) E.E.Schill.,True
1143,58021,55381.0,110,"Asplenium badinii (Aspleniaceae), a new endemic fern species from Minas Gerais, Brazil",2008,16439262,https://www.biodiversitylibrary.org/part/58021,"Sylvestre, Lana da Silva, 1962-",Aspleniaceae | Asplenium badinii | Rhizoma | Antigramma | Asplenium | Itacolomi,"['Asplenium badinii Sylvestre & P.G.Windisch', 'Aspleniaceae']","[100, 96]",Asplenium badinii Sylvestre & P.G.Windisch,True
